id,team_name,round,match_date,year,home_away,opponent,team_quarter_scores,team_score,opponent_quarter_scores,opponent_score,result,margin,venue,crowd,team_goals_kicked,team_behinds,opponent_goals_kicked,opponent_behinds,home_win
4676,Greater Western Sydney Giants,19,2018-07-28,2018,H,St Kilda Saints,2.0 5.2 11.5 13.8,86,1.6 3.10 6.11 8.13,61,W,25,ENGIE Stadium,12014.0,13,8,8,13,1
4678,Greater Western Sydney Giants,21,2018-08-11,2018,H,Adelaide Crows,4.4 6.9 11.14 15.16,106,4.3 7.7 10.9 13.14,92,W,14,Manuka Oval,13249.0,15,16,13,14,1
4679,Greater Western Sydney Giants,22,2018-08-18,2018,H,Sydney Swans,3.3 6.6 7.9 8.12,60,1.2 4.3 5.9 11.14,80,L,-20,ENGIE Stadium,21433.0,8,12,11,14,0
4683,Greater Western Sydney Giants,1,2019-03-24,2019,H,Essendon Bombers,3.2 7.8 10.13 16.16,112,0.4 2.5 3.8 5.10,40,W,72,ENGIE Stadium,15424.0,16,16,5,10,1
4687,Greater Western Sydney Giants,5,2019-04-20,2019,H,Fremantle Dockers,3.6 7.9 10.13 11.16,82,4.4 8.7 10.9 16.10,106,L,-24,Manuka Oval,11277.0,11,16,16,10,0
4689,Greater Western Sydney Giants,7,2019-05-04,2019,H,St Kilda Saints,8.2 9.4 13.6 18.6,114,2.1 5.4 7.8 10.10,70,W,44,Manuka Oval,12633.0,18,6,10,10,1
4691,Greater Western Sydney Giants,9,2019-05-19,2019,H,Carlton Blues,7.5 13.9 18.14 20.18,138,1.1 2.1 5.2 7.3,45,W,93,ENGIE Stadium,9599.0,20,18,7,3,1
4693,Greater Western Sydney Giants,11,2019-06-01,2019,H,Gold Coast Suns,4.2 6.5 10.7 19.12,126,3.3 3.4 4.7 6.7,43,W,83,ENGIE Stadium,7581.0,19,12,6,7,1
4716,Greater Western Sydney Giants,8,2020-07-24,2020,H,Richmond Tigers,3.4 5.4 8.6 9.8,62,2.6 3.9 6.10 6.14,50,W,12,ENGIE Stadium,,9,8,6,14,1
4697,Greater Western Sydney Giants,16,2019-07-07,2019,H,Brisbane Lions,1.2 5.5 8.6 11.8,74,4.4 8.7 12.10 14.10,94,L,-20,ENGIE Stadium,12268.0,11,8,14,10,0
4699,Greater Western Sydney Giants,18,2019-07-20,2019,H,Collingwood Magpies,8.2 9.2 13.5 19.8,122,1.1 3.2 7.7 11.9,75,W,47,ENGIE Stadium,15467.0,19,8,11,9,1
4701,Greater Western Sydney Giants,20,2019-08-03,2019,H,Sydney Swans,3.4 8.5 10.10 12.11,83,5.0 6.4 10.5 12.9,81,W,2,ENGIE Stadium,16116.0,12,11,12,9,1
4702,Greater Western Sydney Giants,21,2019-08-09,2019,H,Hawthorn Hawks,2.1 4.1 4.2 4.5,29,3.1 6.2 10.5 13.7,85,L,-56,Manuka Oval,11741.0,4,5,13,7,0
4703,Greater Western Sydney Giants,22,2019-08-18,2019,H,Western Bulldogs,5.3 9.6 9.10 9.11,65,7.1 9.3 14.9 19.12,126,L,-61,ENGIE Stadium,10139.0,9,11,19,12,0
4705,Greater Western Sydney Giants,EF,2019-09-07,2019,H,Western Bulldogs,3.5 6.9 12.11 16.17,113,2.0 5.5 7.6 8.7,55,W,58,ENGIE Stadium,19218.0,16,17,8,7,1
4709,Greater Western Sydney Giants,1,2020-03-21,2020,H,Geelong Cats,5.0 9.1 13.3 17.3,105,4.2 6.6 8.7 11.7,73,W,32,ENGIE Stadium,,17,3,11,7,1
4710,Greater Western Sydney Giants,2,2020-06-14,2020,H,North Melbourne Kangaroos,1.4 2.6 5.10 8.12,60,1.2 2.6 6.8 12.8,80,L,-20,ENGIE Stadium,,8,12,12,8,0
4712,Greater Western Sydney Giants,4,2020-06-26,2020,H,Collingwood Magpies,1.3 4.4 8.6 10.6,66,2.2 4.4 8.5 9.10,64,W,2,ENGIE Stadium,,10,6,9,10,1
4713,Greater Western Sydney Giants,5,2020-07-05,2020,H,Hawthorn Hawks,4.1 5.2 11.3 13.5,83,0.2 3.4 7.6 7.7,49,W,34,ENGIE Stadium,,13,5,7,7,1
4715,Greater Western Sydney Giants,7,2020-07-18,2020,H,Brisbane Lions,2.3 4.4 8.5 10.8,68,4.4 7.5 10.6 13.10,88,L,-20,ENGIE Stadium,,10,8,13,10,0
4722,Greater Western Sydney Giants,15,2020-09-03,2020,H,Carlton Blues,1.5 1.9 2.11 6.12,48,4.0 4.3 5.8 5.9,39,W,9,People First Stadium,,6,12,5,9,1
4724,Greater Western Sydney Giants,17,2020-09-12,2020,H,Melbourne Demons,2.3 7.5 10.7 11.8,74,5.2 7.5 9.6 12.7,79,L,-5,The Gabba,,11,8,12,7,0
4726,Greater Western Sydney Giants,1,2021-03-21,2021,H,St Kilda Saints,2.3 4.5 8.9 11.12,78,1.2 5.6 9.6 13.8,86,L,-8,ENGIE Stadium,5014.0,11,12,13,8,0
4728,Greater Western Sydney Giants,3,2021-04-04,2021,H,Melbourne Demons,5.1 7.1 8.1 11.2,68,2.3 6.5 10.7 15.12,102,L,-34,Manuka Oval,9563.0,11,2,15,12,0
4731,Greater Western Sydney Giants,6,2021-04-23,2021,H,Western Bulldogs,1.1 4.5 6.8 9.11,65,2.3 5.7 6.11 15.14,104,L,-39,Manuka Oval,10064.0,9,11,15,14,0
4733,Greater Western Sydney Giants,8,2021-05-08,2021,H,Essendon Bombers,6.2 7.4 14.8 16.11,107,2.2 5.7 10.7 16.9,105,W,2,ENGIE Stadium,8526.0,16,11,16,9,1
4735,Greater Western Sydney Giants,10,2021-05-23,2021,H,West Coast Eagles,4.2 7.8 10.13 13.15,93,3.4 7.7 10.9 11.11,77,W,16,ENGIE Stadium,9046.0,13,15,11,11,1
4738,Greater Western Sydney Giants,14,2021-06-19,2021,H,Carlton Blues,5.3 8.4 11.4 16.6,102,2.1 3.4 7.10 9.12,66,W,36,ENGIE Stadium,7035.0,16,6,9,12,1
4739,Greater Western Sydney Giants,15,2021-06-27,2021,H,Hawthorn Hawks,5.1 5.4 8.6 11.6,72,2.3 6.6 8.9 13.12,90,L,-18,Melbourne Cricket Ground,9897.0,11,6,13,12,0
4741,Greater Western Sydney Giants,17,2021-07-11,2021,H,Gold Coast Suns,2.4 3.4 8.10 9.10,64,1.1 5.3 7.3 10.5,65,L,-1,Mars Stadium,2952.0,9,10,10,5,0
4742,Greater Western Sydney Giants,18,2021-07-18,2021,H,Sydney Swans,6.1 9.2 9.5 11.6,72,1.2 6.4 12.6 15.8,98,L,-26,People First Stadium,2374.0,11,6,15,8,0
4744,Greater Western Sydney Giants,20,2021-08-01,2021,H,Port Adelaide Power,1.1 7.2 10.5 11.7,73,3.4 8.4 11.6 15.10,100,L,-27,Marvel Stadium,,11,7,15,10,0
4746,Greater Western Sydney Giants,22,2021-08-13,2021,H,Richmond Tigers,7.3 12.5 15.8 16.10,106,2.2 4.3 6.4 10.7,67,W,39,Marvel Stadium,,16,10,10,7,1
4752,Greater Western Sydney Giants,3,2022-04-02,2022,H,Gold Coast Suns,5.4 8.7 9.9 12.11,83,1.4 3.5 4.6 8.9,57,W,26,ENGIE Stadium,4014.0,12,11,8,9,1
4755,Greater Western Sydney Giants,6,2022-04-22,2022,H,St Kilda Saints,3.4 7.7 7.9 8.12,60,4.5 5.8 9.12 10.17,77,L,-17,Manuka Oval,11207.0,8,12,10,17,0
4757,Greater Western Sydney Giants,8,2022-05-07,2022,H,Geelong Cats,2.2 3.5 3.9 4.11,35,4.3 6.7 8.11 12.16,88,L,-53,Manuka Oval,11661.0,4,11,12,16,0
4758,Greater Western Sydney Giants,9,2022-05-15,2022,H,Carlton Blues,3.3 7.5 10.6 11.9,75,5.3 7.5 10.12 15.15,105,L,-30,ENGIE Stadium,8754.0,11,9,15,15,0
4759,Greater Western Sydney Giants,10,2022-05-22,2022,H,West Coast Eagles,7.3 14.3 17.7 21.12,138,4.1 5.4 9.5 13.8,86,W,52,ENGIE Stadium,5057.0,21,12,13,8,1
4762,Greater Western Sydney Giants,14,2022-06-18,2022,H,Western Bulldogs,5.4 9.7 11.8 16.9,105,6.1 10.6 16.9 19.11,125,L,-20,ENGIE Stadium,6208.0,16,9,19,11,0
4764,Greater Western Sydney Giants,16,2022-07-03,2022,H,Hawthorn Hawks,3.1 6.2 9.2 11.6,72,4.1 4.6 6.7 7.8,50,W,22,ENGIE Stadium,4812.0,11,6,7,8,1
4769,Greater Western Sydney Giants,21,2022-08-06,2022,H,Essendon Bombers,3.5 7.7 11.9 14.12,96,3.3 7.5 9.8 10.9,69,W,27,ENGIE Stadium,7772.0,14,12,10,9,1
4771,Greater Western Sydney Giants,23,2022-08-20,2022,H,Fremantle Dockers,4.3 7.4 8.7 10.9,69,2.2 5.5 8.8 13.11,89,L,-20,Manuka Oval,7338.0,10,9,13,11,0
4772,Greater Western Sydney Giants,1,2023-03-19,2023,H,Adelaide Crows,2.2 4.8 10.11 15.16,106,4.9 8.12 10.16 12.18,90,W,16,ENGIE Stadium,8169.0,15,16,12,18,1
4774,Greater Western Sydney Giants,3,2023-04-01,2023,H,Carlton Blues,5.3 6.5 7.9 9.10,64,4.6 7.11 7.16 9.20,74,L,-10,ENGIE Stadium,9691.0,9,10,9,20,0
4776,Greater Western Sydney Giants,5,2023-04-16,2023,H,Hawthorn Hawks,2.2 5.7 6.11 10.17,77,2.3 4.5 8.7 11.9,75,W,2,Norwood Oval,9057.0,10,17,11,9,1
4779,Greater Western Sydney Giants,8,2023-05-06,2023,H,Western Bulldogs,2.3 5.4 5.9 10.11,71,4.1 7.4 11.6 13.8,86,L,-15,Manuka Oval,10039.0,10,11,13,8,0
4781,Greater Western Sydney Giants,10,2023-05-21,2023,H,St Kilda Saints,4.1 8.3 11.4 12.8,80,3.3 8.3 11.7 13.14,92,L,-12,ENGIE Stadium,7508.0,12,8,13,14,0
4783,Greater Western Sydney Giants,12,2023-06-04,2023,H,Richmond Tigers,2.4 6.9 8.12 15.14,104,6.4 9.4 11.10 16.14,110,L,-6,ENGIE Stadium,9723.0,15,14,16,14,0
4785,Greater Western Sydney Giants,14,2023-06-17,2023,H,Fremantle Dockers,4.1 8.4 12.7 16.10,106,0.2 3.4 4.4 5.6,36,W,70,ENGIE Stadium,8633.0,16,10,5,6,1
4789,Greater Western Sydney Giants,19,2023-07-23,2023,H,Gold Coast Suns,3.2 6.7 12.8 15.13,103,4.3 6.5 7.7 9.9,63,W,40,Manuka Oval,10026.0,15,13,9,9,1
4791,Greater Western Sydney Giants,21,2023-08-05,2023,H,Sydney Swans,4.2 7.6 10.9 12.13,85,5.0 11.0 13.2 15.6,96,L,-11,ENGIE Stadium,19332.0,12,13,15,6,0
4793,Greater Western Sydney Giants,23,2023-08-19,2023,H,Essendon Bombers,7.3 13.5 20.6 25.12,162,1.0 2.1 4.4 5.6,36,W,126,ENGIE Stadium,10281.0,25,12,5,6,1
4798,Greater Western Sydney Giants,0,2024-03-09,2024,H,Collingwood Magpies,5.2 10.5 14.5 18.6,114,3.6 6.10 6.13 11.16,82,W,32,ENGIE Stadium,21235.0,18,6,11,16,1
4802,Greater Western Sydney Giants,5,2024-04-13,2024,H,St Kilda Saints,4.4 7.6 10.10 11.14,80,1.3 4.5 6.5 12.7,79,W,1,Manuka Oval,12448.0,11,14,12,7,1
4804,Greater Western Sydney Giants,7,2024-04-25,2024,H,Brisbane Lions,4.3 8.4 13.6 17.11,113,2.4 6.8 6.10 8.11,59,W,54,Manuka Oval,13080.0,17,11,8,11,1
4807,Greater Western Sydney Giants,10,2024-05-18,2024,H,Western Bulldogs,2.1 4.4 4.7 6.7,43,0.5 4.9 5.15 8.22,70,L,-27,ENGIE Stadium,7747.0,6,7,8,22,0
4810,Greater Western Sydney Giants,14,2024-06-16,2024,H,Port Adelaide Power,0.6 4.8 7.14 9.19,73,3.3 3.7 5.10 6.15,51,W,22,ENGIE Stadium,8914.0,9,19,6,15,1
4811,Greater Western Sydney Giants,15,2024-06-22,2024,H,Sydney Swans,2.1 3.3 7.4 11.9,75,2.4 9.7 13.10 15.12,102,L,-27,ENGIE Stadium,19751.0,11,9,15,12,0
4813,Greater Western Sydney Giants,17,2024-07-06,2024,H,Carlton Blues,3.1 10.2 17.6 18.8,116,8.4 10.4 11.6 16.8,104,W,12,ENGIE Stadium,11730.0,18,8,16,8,1
4815,Greater Western Sydney Giants,19,2024-07-20,2024,H,Gold Coast Suns,5.0 8.1 10.3 14.5,89,2.4 4.9 4.11 6.14,50,W,39,ENGIE Stadium,8013.0,14,5,6,14,1
4819,Greater Western Sydney Giants,23,2024-08-17,2024,H,Fremantle Dockers,4.4 6.7 11.9 15.11,101,3.2 8.4 10.7 14.8,92,W,9,ENGIE Stadium,10801.0,15,11,14,8,1
4822,Greater Western Sydney Giants,SF,2024-09-14,2024,H,Brisbane Lions,5.3 8.7 14.8 15.10,100,3.5 4.10 9.13 15.15,105,L,-5,ENGIE Stadium,18357.0,15,10,15,15,0
4823,Greater Western Sydney Giants,0,2025-03-09,2025,H,Collingwood Magpies,5.3 8.7 9.9 15.14,104,1.6 4.8 4.13 6.16,52,W,52,ENGIE Stadium,19248.0,15,14,6,16,1
4826,Greater Western Sydney Giants,4,2025-04-06,2025,H,West Coast Eagles,5.6 11.7 14.11 20.12,132,1.1 3.4 6.7 7.9,51,W,81,ENGIE Stadium,9231.0,20,12,7,9,1
4829,Greater Western Sydney Giants,7,2025-04-26,2025,H,Western Bulldogs,3.3 7.6 7.7 12.9,81,2.3 8.5 13.8 17.11,113,L,-32,Manuka Oval,12234.0,12,9,17,11,0
4860,Hawthorn Hawks,14,2000-06-11,2000,H,St Kilda Saints,6.2 13.4 19.5 27.9,171,2.4 5.4 8.7 13.8,86,W,85,Melbourne Cricket Ground,21744.0,27,9,13,8,1
4834,Greater Western Sydney Giants,12,2025-05-31,2025,H,Richmond Tigers,2.1 4.3 7.6 12.8,80,6.5 7.11 10.16 10.17,77,W,3,ENGIE Stadium,9770.0,12,8,10,17,1
4837,Greater Western Sydney Giants,15,2025-06-22,2025,H,Gold Coast Suns,4.1 6.7 8.9 16.10,106,7.6 8.8 11.13 14.15,99,W,7,ENGIE Stadium,10504.0,16,10,14,15,1
4841,Greater Western Sydney Giants,20,2025-07-25,2025,H,Sydney Swans,1.2 3.4 12.7 15.12,102,3.5 7.8 8.8 8.10,58,W,44,ENGIE Stadium,18536.0,15,12,8,10,1
4845,Greater Western Sydney Giants,24,2025-08-24,2025,H,St Kilda Saints,4.3 6.6 10.7 15.14,104,2.5 6.7 10.8 14.9,93,W,11,ENGIE Stadium,10563.0,15,14,14,9,1
4846,Greater Western Sydney Giants,EF,2025-09-06,2025,H,Hawthorn Hawks,3.2 6.5 12.7 13.10,88,7.2 11.3 13.7 16.11,107,L,-19,ENGIE Stadium,20634.0,13,10,16,11,0
4849,Hawthorn Hawks,3,2000-03-25,2000,H,Brisbane Lions,6.4 8.9 11.12 16.14,110,3.3 10.9 13.12 15.13,103,W,7,Melbourne Cricket Ground,20374.0,16,14,15,13,1
4850,Hawthorn Hawks,4,2000-04-01,2000,H,Essendon Bombers,2.0 7.3 11.3 14.6,90,6.3 10.6 15.14 20.17,137,L,-47,Melbourne Cricket Ground,46889.0,14,6,20,17,0
4853,Hawthorn Hawks,7,2000-04-22,2000,H,Western Bulldogs,4.3 9.5 13.8 19.9,123,1.2 6.5 10.5 14.8,92,W,31,Melbourne Cricket Ground,29405.0,19,9,14,8,1
4855,Hawthorn Hawks,9,2000-05-06,2000,H,Geelong Cats,3.3 8.7 10.12 14.14,98,1.5 3.7 6.10 10.13,73,W,25,Melbourne Cricket Ground,39116.0,14,14,10,13,1
4857,Hawthorn Hawks,11,2000-05-20,2000,H,Richmond Tigers,2.1 6.4 10.7 11.11,77,2.1 5.4 9.9 11.14,80,L,-3,Melbourne Cricket Ground,41057.0,11,11,11,14,0
4858,Hawthorn Hawks,12,2000-05-27,2000,H,Fremantle Dockers,6.2 8.4 15.4 19.7,121,2.2 5.9 8.12 8.14,62,W,59,Marvel Stadium,16004.0,19,7,8,14,1
4862,Hawthorn Hawks,16,2000-06-23,2000,H,Collingwood Magpies,3.3 8.6 13.6 19.11,125,1.5 4.5 8.8 10.8,68,W,57,Marvel Stadium,38745.0,19,11,10,8,1
4863,Hawthorn Hawks,17,2000-07-02,2000,H,Carlton Blues,1.4 4.5 9.8 9.9,63,8.2 10.6 12.7 18.12,120,L,-57,Melbourne Cricket Ground,48268.0,9,9,18,12,0
4866,Hawthorn Hawks,20,2000-07-22,2000,H,Port Adelaide Power,3.1 8.4 11.10 15.11,101,5.3 8.7 10.8 12.8,80,W,21,Melbourne Cricket Ground,18976.0,15,11,12,8,1
4869,Hawthorn Hawks,EF,2000-08-11,2000,H,Geelong Cats,4.2 6.3 11.5 14.8,92,3.4 6.5 9.9 12.11,83,W,9,Marvel Stadium,44709.0,14,8,12,11,1
4871,Hawthorn Hawks,1,2001-03-31,2001,H,Collingwood Magpies,3.1 8.3 12.5 13.7,85,4.3 6.8 8.15 11.15,81,W,4,Melbourne Cricket Ground,52190.0,13,7,11,15,1
4874,Hawthorn Hawks,4,2001-04-22,2001,H,Melbourne Demons,4.6 4.9 6.14 11.17,83,1.2 4.5 4.7 5.14,44,W,39,Melbourne Cricket Ground,30113.0,11,17,5,14,1
4876,Hawthorn Hawks,6,2001-05-06,2001,H,Adelaide Crows,3.1 12.3 14.4 16.8,104,1.7 6.9 9.15 12.19,91,W,13,UTAS Stadium,17460.0,16,8,12,19,1
4878,Hawthorn Hawks,8,2001-05-19,2001,H,West Coast Eagles,4.2 10.6 16.9 21.12,138,0.2 3.3 4.5 8.10,58,W,80,Melbourne Cricket Ground,22988.0,21,12,8,10,1
4892,Hawthorn Hawks,22,2001-09-01,2001,H,St Kilda Saints,7.3 10.3 11.7 13.9,87,3.1 7.4 9.7 13.11,89,L,-2,Melbourne Cricket Ground,24113.0,13,9,13,11,0
4882,Hawthorn Hawks,12,2001-06-23,2001,H,North Melbourne Kangaroos,7.2 11.7 13.10 15.11,101,2.3 6.8 10.10 14.14,98,W,3,Melbourne Cricket Ground,41295.0,15,11,14,14,1
4885,Hawthorn Hawks,15,2001-07-14,2001,H,Sydney Swans,2.5 4.6 8.8 11.11,77,2.6 7.9 11.11 14.14,98,L,-21,Melbourne Cricket Ground,34394.0,11,11,14,14,0
4887,Hawthorn Hawks,17,2001-07-29,2001,H,Carlton Blues,4.2 7.2 9.4 15.6,96,4.2 8.6 11.12 13.15,93,W,3,Melbourne Cricket Ground,52472.0,15,6,13,15,1
4890,Hawthorn Hawks,20,2001-08-19,2001,H,Western Bulldogs,4.1 8.1 11.4 12.7,79,3.6 7.11 12.18 17.23,125,L,-46,Melbourne Cricket Ground,26642.0,12,7,17,23,0
4893,Hawthorn Hawks,EF,2001-09-09,2001,H,Sydney Swans,1.0 5.4 11.9 19.15,129,4.1 6.3 7.5 11.8,74,W,55,Marvel Stadium,32910.0,19,15,11,8,1
4898,Hawthorn Hawks,3,2002-04-14,2002,H,Fremantle Dockers,3.3 7.3 8.8 13.11,89,2.4 3.7 8.10 11.13,79,W,10,UTAS Stadium,15066.0,13,11,11,13,1
4900,Hawthorn Hawks,5,2002-04-27,2002,H,Richmond Tigers,4.3 9.4 13.8 19.11,125,4.3 6.5 8.11 12.11,83,W,42,Melbourne Cricket Ground,39694.0,19,11,12,11,1
4902,Hawthorn Hawks,7,2002-05-11,2002,H,Geelong Cats,6.3 11.5 17.8 20.10,130,1.2 7.3 8.7 11.12,78,W,52,Melbourne Cricket Ground,38709.0,20,10,11,12,1
4903,Hawthorn Hawks,8,2002-05-17,2002,H,Carlton Blues,2.9 5.12 8.12 12.17,89,1.4 6.6 10.7 12.8,80,W,9,Melbourne Cricket Ground,39142.0,12,17,12,8,1
4907,Hawthorn Hawks,12,2002-06-14,2002,H,Essendon Bombers,3.2 4.3 9.3 10.5,65,3.3 6.6 8.11 10.12,72,L,-7,Melbourne Cricket Ground,40470.0,10,5,10,12,0
4909,Hawthorn Hawks,14,2002-07-06,2002,H,Sydney Swans,3.5 7.6 9.8 11.8,74,1.2 3.5 7.7 9.10,64,W,10,Melbourne Cricket Ground,25079.0,11,8,9,10,1
4912,Hawthorn Hawks,17,2002-07-27,2002,H,Brisbane Lions,3.2 6.5 9.5 10.8,68,1.3 7.6 15.10 18.16,124,L,-56,Melbourne Cricket Ground,35202.0,10,8,18,16,0
4914,Hawthorn Hawks,19,2002-08-09,2002,H,Collingwood Magpies,1.4 7.9 12.12 15.15,105,3.3 9.5 10.9 14.13,97,W,8,Melbourne Cricket Ground,53750.0,15,15,14,13,1
4916,Hawthorn Hawks,21,2002-08-23,2002,H,North Melbourne Kangaroos,5.2 9.4 14.6 16.8,104,4.5 8.8 14.11 17.17,119,L,-15,Melbourne Cricket Ground,32393.0,16,8,17,17,0
4917,Hawthorn Hawks,22,2002-08-30,2002,H,Geelong Cats,5.3 7.5 8.6 11.9,75,0.2 4.6 6.7 8.9,57,W,18,Marvel Stadium,41600.0,11,9,8,9,1
4919,Hawthorn Hawks,2,2003-04-06,2003,H,West Coast Eagles,3.4 7.8 11.11 13.13,91,3.0 6.2 11.4 14.5,89,W,2,UTAS Stadium,16217.0,13,13,14,5,1
4921,Hawthorn Hawks,4,2003-04-19,2003,H,Sydney Swans,4.1 8.2 11.4 17.8,110,4.2 7.6 8.7 10.8,68,W,42,Melbourne Cricket Ground,26359.0,17,8,10,8,1
4922,Hawthorn Hawks,5,2003-04-26,2003,H,Richmond Tigers,8.3 12.6 12.8 14.11,95,2.1 8.3 15.5 18.7,115,L,-20,Melbourne Cricket Ground,45140.0,14,11,18,7,0
4927,Hawthorn Hawks,10,2003-06-01,2003,H,St Kilda Saints,3.2 8.4 12.5 14.6,90,3.4 9.5 12.9 17.16,118,L,-28,Melbourne Cricket Ground,25745.0,14,6,17,16,0
4928,Hawthorn Hawks,11,2003-06-07,2003,H,Adelaide Crows,0.1 5.6 7.6 11.9,75,2.3 4.5 7.8 10.10,70,W,5,Melbourne Cricket Ground,25841.0,11,9,10,10,1
4930,Hawthorn Hawks,13,2003-06-29,2003,H,Fremantle Dockers,5.2 12.4 14.7 15.8,98,3.2 7.2 9.5 10.8,68,W,30,UTAS Stadium,17212.0,15,8,10,8,1
4931,Hawthorn Hawks,14,2003-07-05,2003,H,Western Bulldogs,5.4 11.9 18.12 23.16,154,2.3 4.8 7.10 12.11,83,W,71,Melbourne Cricket Ground,31390.0,23,16,12,11,1
4933,Hawthorn Hawks,16,2003-07-19,2003,H,Melbourne Demons,2.5 7.6 10.9 17.11,113,3.3 11.6 11.13 15.16,106,W,7,Melbourne Cricket Ground,32029.0,17,11,15,16,1
4935,Hawthorn Hawks,18,2003-08-03,2003,H,Port Adelaide Power,3.3 6.8 7.11 11.14,80,2.5 4.8 8.10 12.12,84,L,-4,Melbourne Cricket Ground,21415.0,11,14,12,12,0
4938,Hawthorn Hawks,21,2003-08-22,2003,H,Carlton Blues,6.6 8.12 15.14 20.18,138,2.1 7.2 10.4 10.4,64,W,74,Melbourne Cricket Ground,30406.0,20,18,10,4,1
4940,Hawthorn Hawks,1,2004-03-27,2004,H,Melbourne Demons,2.7 5.12 11.13 17.17,119,1.2 4.2 6.5 10.10,70,W,49,Melbourne Cricket Ground,38351.0,17,17,10,10,1
4941,Hawthorn Hawks,2,2004-04-04,2004,H,North Melbourne Kangaroos,3.1 5.4 7.5 11.8,74,5.2 7.5 12.10 15.13,103,L,-29,Melbourne Cricket Ground,35305.0,11,8,15,13,0
4943,Hawthorn Hawks,4,2004-04-18,2004,H,Western Bulldogs,3.5 5.8 9.9 14.13,97,2.6 7.9 13.11 16.13,109,L,-12,Melbourne Cricket Ground,24959.0,14,13,16,13,0
4946,Hawthorn Hawks,7,2004-05-09,2004,H,Geelong Cats,2.1 4.1 5.1 8.4,52,4.7 6.11 10.14 15.18,108,L,-56,Marvel Stadium,28612.0,8,4,15,18,0
4947,Hawthorn Hawks,8,2004-05-16,2004,H,Fremantle Dockers,2.5 6.7 8.9 10.10,70,3.1 4.6 6.8 8.13,61,W,9,UTAS Stadium,14554.0,10,10,8,13,1
4949,Hawthorn Hawks,10,2004-05-29,2004,H,Adelaide Crows,2.6 3.8 5.8 6.11,47,5.2 9.8 14.11 20.13,133,L,-86,Melbourne Cricket Ground,22942.0,6,11,20,13,0
4950,Hawthorn Hawks,11,2004-06-05,2004,H,Essendon Bombers,2.3 5.3 7.6 12.8,80,6.4 10.5 19.8 24.10,154,L,-74,Melbourne Cricket Ground,42682.0,12,8,24,10,0
4954,Hawthorn Hawks,15,2004-07-10,2004,H,West Coast Eagles,2.3 4.5 8.8 12.10,82,3.4 8.6 10.10 12.14,86,L,-4,UTAS Stadium,15581.0,12,10,12,14,0
4955,Hawthorn Hawks,16,2004-07-18,2004,H,Port Adelaide Power,1.3 4.4 5.8 7.11,53,4.3 7.9 11.12 15.15,105,L,-52,Melbourne Cricket Ground,11682.0,7,11,15,15,0
4959,Hawthorn Hawks,20,2004-08-14,2004,H,Brisbane Lions,2.3 2.3 6.4 6.7,43,2.5 3.12 6.14 8.18,66,L,-23,Melbourne Cricket Ground,17159.0,6,7,8,18,0
4963,Hawthorn Hawks,2,2005-04-03,2005,H,Richmond Tigers,2.3 7.7 10.13 12.17,89,4.2 9.5 12.5 16.7,103,L,-14,Melbourne Cricket Ground,33409.0,12,17,16,7,0
4965,Hawthorn Hawks,4,2005-04-16,2005,H,Brisbane Lions,4.2 10.4 14.5 18.7,115,4.0 5.3 6.7 10.9,69,W,46,Melbourne Cricket Ground,27778.0,18,7,10,9,1
4969,Hawthorn Hawks,8,2005-05-14,2005,H,Melbourne Demons,7.4 9.7 13.12 19.14,128,1.1 7.4 10.7 13.11,89,W,39,Melbourne Cricket Ground,38587.0,19,14,13,11,1
4971,Hawthorn Hawks,10,2005-05-28,2005,H,Collingwood Magpies,2.3 7.5 11.7 12.8,80,6.1 8.3 12.3 17.6,108,L,-28,Melbourne Cricket Ground,49927.0,12,8,17,6,0
4973,Hawthorn Hawks,12,2005-06-11,2005,H,St Kilda Saints,1.3 4.4 5.4 8.6,54,5.2 8.6 13.8 15.10,100,L,-46,Melbourne Cricket Ground,33905.0,8,6,15,10,0
4976,Hawthorn Hawks,15,2005-07-10,2005,H,Adelaide Crows,4.4 4.7 5.7 10.8,68,2.0 4.2 12.3 12.6,78,L,-10,UTAS Stadium,16287.0,10,8,12,6,0
4977,Hawthorn Hawks,16,2005-07-17,2005,H,North Melbourne Kangaroos,3.2 6.5 9.7 10.8,68,6.0 10.4 12.9 16.13,109,L,-41,Marvel Stadium,23722.0,10,8,16,13,0
4978,Hawthorn Hawks,17,2005-07-23,2005,H,Carlton Blues,5.3 12.6 15.7 19.13,127,5.2 10.5 12.10 15.13,103,W,24,Melbourne Cricket Ground,31459.0,19,13,15,13,1
4981,Hawthorn Hawks,20,2005-08-14,2005,H,Essendon Bombers,4.5 11.8 14.11 17.15,117,4.2 10.3 12.4 16.8,104,W,13,Melbourne Cricket Ground,32053.0,17,15,16,8,1
4985,Hawthorn Hawks,2,2006-04-09,2006,H,Collingwood Magpies,3.1 6.6 8.8 12.12,84,2.4 4.9 12.9 18.11,119,L,-35,Marvel Stadium,43296.0,12,12,18,11,0
4988,Hawthorn Hawks,5,2006-04-30,2006,H,Essendon Bombers,1.4 6.5 11.7 12.12,84,4.2 7.5 9.10 12.11,83,W,1,Melbourne Cricket Ground,40179.0,12,12,12,11,1
4990,Hawthorn Hawks,7,2006-05-13,2006,H,Brisbane Lions,0.0 4.1 6.7 9.12,66,4.1 9.8 14.9 16.10,106,L,-40,People First Stadium,12315.0,9,12,16,10,0
